[ 2021-05-21 00:00:54,398 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2021-05-21 00:00:54,400 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:00:54,410 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:00:55,378 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:01:00,768 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2021-05-21 00:01:00,768 ] libpng warning: iCCP: cHRM chunk does not match sRGB
[ 2021-05-21 00:03:04,156 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2021-05-21 00:03:04,156 ] libpng warning: iCCP: cHRM chunk does not match sRGB
[ 2021-05-21 00:06:21,884 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Global"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-21 00:06:21,923 ] Disconnected from gameserver
[ 2021-05-21 00:06:21,951 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:06:36,002 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2021-05-21 00:06:36,004 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:06:36,014 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:06:36,977 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:06:49,246 ] libpng warning: iCCP: known incorrect sRGB profile
[ 2021-05-21 00:06:49,246 ] libpng warning: iCCP: cHRM chunk does not match sRGB
[ 2021-05-21 00:27:03,733 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Global"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-21 00:27:03,784 ] Disconnected from gameserver
[ 2021-05-21 00:27:03,810 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:27:21,446 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2021-05-21 00:27:21,449 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:27:21,459 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:27:22,421 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:28:34,709 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Global"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-21 00:28:34,748 ] Disconnected from gameserver
[ 2021-05-21 00:28:34,779 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:30:53,067 ] Asset loading complete
[ 2021-05-21 00:30:55,968 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:30:56,825 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2021-05-21 00:30:56,831 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:30:56,842 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:30:57,885 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:32:08,053 ] Asset loading complete
[ 2021-05-21 00:32:11,109 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:32:11,837 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2021-05-21 00:32:11,842 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:32:11,852 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:32:12,877 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:37:37,917 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Global"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-21 00:37:37,955 ] Disconnected from gameserver
[ 2021-05-21 00:37:38,025 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:37:44,521 ] Asset loading complete
[ 2021-05-21 00:37:47,087 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2021-05-21 00:37:48,080 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2021-05-21 00:37:48,086 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:37:48,096 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Global"
[ 2021-05-21 00:37:49,139 ] Didn't send news query with params ( 0 2 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
